Charge;N° Parc;N° Série;Réception;Référence;Désignation;Stock;Quart;Déposant;Lot;Date Création;Utilisateur;UL Contenue;Type réception;Type Edition;Tron Dest.;Tron.;Temps passé en atelier;Tournée;Stock Préc.;Statut;Site;Rot;Réparateur;Rendre Charge Dispo?;Réf Fourn.;Ref Client;Rebut ?;Réaffecter;Rng Dest;Rng;Qrt Dest;Qté UL contenu;Qté Rés;Qté à Regrouper;Qté Dispo;Prix Unit d'achat.;Profondeur;Prestation Atelier;Prél.;Pos Dest;Pos;Poids;Charge Org Vide?;Numéro du support;N° Recept;Numéro de facture;Nom technicien;Nom etiq Charge;Niv Dest;Niv;Multi Réf?;Mouvement;Charges assemblage;Maj Charge?;Lot de Fabrication;Lot Préc.;Ligne Rec;Adresse;Largeur;A Inventorier?;Init Prix d'achat.;H Creation;Hauteur;H Rebut;H Réaffect;Heure cloture atelier;Heure prise en main;Gtin;Flag Charge?;Famille Log;Famille;Etat Final;Etat;Emb_Pal;EAN13;Dotation;DLUO;Dernier invent.;Date Fab;Dern. Mvt;Date Dernier Prelvt;Date Dernier mvt;Condit;Type Ano;Commentaire Atelier;Code UM;UL;Charge Org;Charge Dest;Bat Dest;Bat;Al Dest;Allée;Affectation
"08341504";"";"8945020282316025772";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208293";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108836";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08486182";"";"8945020282316025814";"00470117";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"BOST";"17/04/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03263503";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"8";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"17/04/26 12:09:27";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12108766";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08341970";"";"8945020282316085560";"00460394";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"DESCHAMPS MELANY";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"14";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"B";"0,00 Kg";"Non";"";"03208348";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"PAL H 14 0 B";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12026585";"";"27/03/2026";"";"-";"TOTAL_26-03";"UNITE";"UNITE";"";"";"";"1";"";"H";"TOTALTCSGOOD"
"08341257";"";"8945020282316024700";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208252";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108841";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341258";"";"8945020282316024692";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208252";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108842";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341259";"";"8945020282316024908";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208252";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108199";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341505";"";"8945020282316025764";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208293";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108843";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08468602";"";"8945020282316026283";"00468880";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"CHAPEL CEDRIC";"03/04/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03256416";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"9";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"03/04/26 11:09:59";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12053693";"";"03/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08341352";"";"8945020282316025210";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208274";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108271";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341354";"";"8945020282316025194";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208274";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108700";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341355";"";"8945020282316025186";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208274";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108669";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341356";"";"8945020282316025178";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208274";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108275";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341357";"";"8945020282316025160";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208274";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108691";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341358";"";"8945020282316025152";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208274";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108692";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08407501";"";"8931084725025615567";"00465068";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"KIT44";"23/02/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03233091";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"OLGA";"6";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"23/02/26 12:16:02";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12026993";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08341481";"";"8945020282316025640";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208291";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108266";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341482";"";"8945020282316025657";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208291";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108698";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08342168";"";"8945020282316086071";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208437";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108290";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08342170";"";"8945020282316085735";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208437";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108344";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08342173";"";"8945020282316085370";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208437";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108291";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08450570";"";"8945020282316085842";"00467723";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"FERRET THIERRY";"23/03/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03249663";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"6";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"23/03/26 14:40:40";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12014373";"";"24/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08341359";"";"8945020282316025145";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208274";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108229";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08326287";"";"8931084725025616177";"00459556";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"PLACE BORIS";"31/12/2025";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"15";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03202993";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"2";"PAL G 15 0 A";"0,00 m";"Non";"0,00";"31/12/25 10:42:30";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"11763555";"";"31/12/2025";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08341260";"";"8945020282316024684";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208252";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108164";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341132";"";"8945020282316024791";"00460394";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"GONCALVES PAULO";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"14";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"B";"0,00 Kg";"Non";"";"03208238";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"KIT21";"1";"PAL H 14 0 B";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"11997836";"";"17/03/2026";"";"-";"TOTAL_17-03";"UNITE";"UNITE";"";"";"";"1";"";"H";"TOTALTCSGOOD"
"08461442";"";"8945020282316086105";"00468450";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"SWETCHINE NICOLAS RT";"31/03/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"B";"0,00 Kg";"Non";"";"03254094";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"SWETCHINE NICOLAS";"7";"PAL G 13 0 B";"0,00 m";"Non";"0,00";"31/03/26 12:06:04";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12037068";"";"31/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08341264";"";"8945020282316024940";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208252";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108139";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341265";"";"8945020282316024957";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208252";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108422";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341266";"";"8945020282316024965";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208252";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108389";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08341267";"";"8945020282316024973";"00460394";"B00024225";"SIMKPNTRIPLE";"GOOD";"APP";"TETCSV";"";"13/01/2026";"";"UNITE";"CF";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"01";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"A";"0,00 Kg";"Non";"";"03208252";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"1";"APP A 01 0 A";"0,00 m";"Non";"0,00";"";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Disponible";"";"";"Non";"";"";"";"12108716";"";"17/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"A";"TETCSVGOOD"
"08406977";"";"8931084725025615120";"00465008";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"KIT39";"23/02/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03232795";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"LEBLANC CELIEN";"6";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"23/02/26 10:36:15";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12027002";"";"27/03/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08470768";"";"8945020282316024536";"00469016";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"BESSE JEROME";"07/04/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03257116";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"7";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"07/04/26 10:07:32";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12058546";"";"07/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
"08485618";"";"8931084725025616730";"00470056";"B00024181";"SIMKPNTRIPLE";"GOOD";"PAL";"TOTALTCS";"WAHL NATHALIE";"16/04/2026";"";"UNITE";"RT";"STANDARD";"";"";"0";"";"";"Diagnostic";"001";"0";"";"Non";"";"WL-SIM-TRIPLE";"Non";"Non";"";"13";"";"1";"0";"0";"1";"0,00";"0,00 m";"";"0";"";"C";"0,00 Kg";"Non";"";"03263139";"";"";"Etiq_Charge.xml";"";"0";"Non";"-";"Oui";"Non";"";"";"7";"PAL G 13 0 C";"0,00 m";"Non";"0,00";"16/04/26 16:35:26";"0,00 m";"";"";"";"";"";"Non";"";"AUTEL";"Disponible";"Réservée";"";"";"Non";"";"";"";"12103762";"";"16/04/2026";"";"-";"";"UNITE";"UNITE";"";"";"";"1";"";"G";"TOTALTCSGOOD"
